Date,두산중공업,쌍용자동차,KG동부제철,에이프로젠제약,현대일렉트릭,한진칼,SK디스커버리,이월드,신성이엔지,에이프로젠 KIC,신성통상,STX중공업,윌비스,코오롱머티리얼,SK케미칼,오리엔트바이오,세하,현대에너지솔루션,남선알미늄,금호에이치티,일진홀딩스,일양약품,효성중공업,KR모터스,진원생명과학,센트럴인사이트,엔케이물산,알루코,깨끗한나라,동방,부광약품,HSD엔진,한성기업,삼성제약,한국프랜지공업,YG PLUS,파미셀,한창제지,인디에프,대웅,동화약품,신풍제약,한올바이오파마,코스모화학,조비,우리들휴브레인,고려산업,범양건영,국보,퍼스텍,서원,영화금속,TCC스틸,웰바이오텍,백광산업,금양,세진중공업,유니온머티리얼,디피씨,이엔플러스,국동,모나미,모나리자,국제약품,써니전자,남성,CJ씨푸드,페이퍼코리아,신풍제지,한창,명문제약,덕양산업,한국특수형강,화인베스틸,형지엘리트,인터지스,대양금속,세우글로벌,한솔로지스틱스,일진다이아,일진디스플,하이트론씨스템즈,갤럭시아에스엠,코리아써키트,대호에이엘,세종공업,체시스,서연,화천기계,잇츠한불,주연테크,경농,삼화전자공업,티비에이치글로벌,부국철강,키다리스튜디오,유유제약,덕성,유나이티드,한국화장품,제일파마홀딩스,유니온,인지컨트롤스,우리들제약,제일약품,두산퓨얼셀,비비안,유엔젤,드림텍,비케이탑스,진양화학,한익스프레스,금호전기,쎌마테라퓨틱스,아시아나IDT,삼성출판사,진양폴리우레탄,MH에탄올,센트랄모텍,두산솔루스,뉴스빈도
2020-02-11,0.014388489,0.055408971,0.026499303,0.076687117,0.03539823,0.023602484,0.030991736,0.026565465,0.030051813,0.042201835,0.026923077,0.040816327,0.02295082,0.050251256,0.033674963,0,0.203703704,0.056818182,0.040414508,0.019635211,0.022610483,0.026030369,0.034136546,0,0.088721805,0.018018018,0.07496977,0.028957529,0.080128205,0.102409639,0.024390244,0.030751708,0.025193798,0.041860465,0.03087886,0.024561404,0.025611176,0.148377125,0.058558559,0.029535865,0.014379085,0.096899225,0.041044776,0.099507389,0.033112583,0.299586777,0.033280507,0.040927694,0.046116505,0.018604651,0.045576408,0.021212121,0.033596838,0.028985507,0.050179211,0.031858407,0.025893958,0.014583333,0.053351573,0.047156727,0.021367521,0.118564743,0.129943503,0.063464837,0.014428413,0.048529412,0.040350877,0.035580524,0.037542662,0.063763608,0.021341463,0.072202166,0.01320132,0.026041667,0.039473684,0.069544365,0.03562341,0.023560209,0.028985507,0.043554007,0.043977055,0.01208981,0.079365079,0.042471042,0.024502297,0.040425532,0.055357143,0.041331803,0.038016529,0.036827195,0.041331803,0.048672566,0.068253968,0.031531532,0.036290323,0.039072039,0.034042553,0.20498615,0.01994302,0.085820896,0.021212121,0.014945652,0.035573123,0.096676737,0.021374046,0.048469388,0.028469751,0.015197568,0.030791789,0.09495549,0.040780142,0.037735849,0.047008547,0.030066815,0.052631579,0.015555556,0.064772727,0.024,0.097647059,0.089320388,0.39608802
2020-02-12,0.017953321,0.296202532,0.023287671,0.054662379,0.039823009,0.098484848,0.099391481,0.032319392,0.023185484,0.026595745,0.230769231,0.023897059,0.04620462,0.047368421,0.038626609,0,0.057971014,0.063736264,0.042355372,0.06084713,0.026694045,0.02832244,0.042,0,0.078616352,0.039039039,0.040091638,0.022727273,0.067681895,0.062857143,0.024561404,0.024277457,0.015748031,0.101176471,0.042352941,0.034843206,0.020954598,0.130617978,0.03286385,0.021008403,0.019607843,0.075898802,0.028957529,0.037864078,0.023569024,0.155367232,0.039246468,0.08097166,0.040506329,0.041570439,0.079545455,0.041420118,0.025490196,0.104166667,0.031539889,0.059139785,0.043583535,0.022964509,0.120893561,0.028610354,0.025423729,0.299224806,0.074688797,0.053571429,0.026490066,0.037463977,0.072824156,0.109869646,0.020408163,0.049751244,0.0254842,0.041353383,0.020134228,0.057291667,0.029315961,0.028639618,0.027638191,0.0625,0.022792023,0.027491409,0.075238095,0.029209622,0.047381546,0.046692607,0.026397516,0.026041667,0.046296296,0.049778761,0.07885906,0.027777778,0.043376319,0.022727273,0.06554878,0.164414414,0.049019608,0.055766793,0.021645022,0.046717172,0.025714286,0.053571429,0.01529052,0.029649596,0.071290944,0.033846154,0.051446945,0.024081115,0.180851064,0.018054162,0.026124819,0,0.024561404,0.051257253,0.034139403,0.051136364,0.026809651,0.024608501,0.040669856,0.019575856,0.041909197,0.048473968,0.413202934
2020-02-13,0.033928571,0.047961631,0.023480663,0.112211221,0.07239819,0.15285881,0.023255814,0.05165692,0.018348624,0.132508834,0.095394737,0.024118738,0.025396825,0.045454545,0.022695035,0,0.051391863,0.066210046,0.050053248,0.027554471,0.02484472,0.032679739,0.016227181,0,0.108474576,0.08030303,0.169354839,0.026819923,0.12084063,0.054285714,0.053003534,0.028368794,0.019607843,0.05,0.050228311,0.059440559,0.03583815,0.068965517,0.02905569,0.025423729,0.016971279,0.08180536,0.021317829,0.030845771,0.030508475,0.075117371,0.040185471,0.089871612,0.067183463,0.04454343,0.143239625,0.035714286,0.019607843,0.042918455,0.03364486,0.05141844,0.04856787,0.073375262,0.079545455,0.038147139,0.017094017,0.102091021,0.145071982,0.07962963,0.048672566,0.129032258,0.068421053,0.104587156,0.020408163,0.042622951,0.03192585,0.044776119,0.040133779,0.133671743,0.045307443,0.031553398,0.035578145,0.084951456,0.034383954,0.025684932,0.107,0.022222222,0.037878788,0.034883721,0.081288344,0.028629857,0.030245747,0.130952381,0.0330033,0.035616438,0.076086957,0.03196347,0.047169811,0.043383948,0.056565657,0.032216495,0.017391304,0.058252427,0.023121387,0.044827586,0.027607362,0.040595399,0.036893204,0.023696682,0.030487805,0.031685678,0.063973064,0.060728745,0.030523256,0,0.045855379,0.039447732,0.028248588,0.042998897,0.031914894,0.051111111,0.042553191,0.02828619,0.03452381,0.042357274,0.400977995
2020-02-14,0.070110701,0.052763819,0.023545706,0.046511628,0.02764977,0.057613169,0.029761905,0.025742574,0.031600408,0.050083472,0.059859155,0.026315789,0.01618123,0.032258065,0.022727273,0,0.043659044,0.047619048,0.028291621,0.025696139,0.022774327,0.020316027,0.018329939,0,0.089630931,0.055130168,0.083597884,0.046065259,0.092198582,0.053097345,0.021352313,0.035714286,0.029644269,0.054444444,0.025462963,0.036789298,0.025404157,0.163659794,0.053268765,0.021459227,0.019736842,0.046309696,0.037401575,0.048514851,0.033557047,0.064814815,0.022435897,0.049780381,0.035326087,0.022321429,0.072419106,0.134730539,0.029469548,0.030973451,0.031716418,0.0625,0.016645327,0.033333333,0.294871795,0.109159348,0.021551724,0.064683053,0.08751334,0.055452865,0.027964206,0.034795764,0.253859348,0.032906764,0.024054983,0.031456954,0.077231695,0.030651341,0.092409241,0.04887218,0.026666667,0.017114914,0.118181818,0.030075188,0.032163743,0.020618557,0.138004246,0.015490534,0.068292683,0.030888031,0.041358936,0.047169811,0.025145068,0.254545455,0.0221843,0.024725275,0.03117207,0.02293578,0.036624204,0.030237581,0.019387755,0.067010309,0.034934498,0.126760563,0.014450867,0.020833333,0.031055901,0.032697548,0.028320313,0.037914692,0.018547141,0.030927835,0.05,0.027722772,0.021994135,0,0.095652174,0.045009785,0.028612303,0.050104384,0.034852547,0.02739726,0.20610687,0.01650165,0.044134727,0.051376147,0.303178484
2020-02-17,0.079086116,0.029850746,0.040376851,0.118421053,0.073059361,0.032426778,0.02016129,0.036253776,0.026666667,0.240527183,0.069343066,0.018832392,0.045016077,0.040106952,0.030656934,0,0.031578947,0.077669903,0.029379761,0.023152839,0.031185031,0.02247191,0.022540984,0,0.034013605,0.071117562,0.035242291,0.017681729,0.042124542,0.119533528,0.017985612,0.03373494,0.015625,0.172452408,0.043280182,0.036184211,0.031638418,0.106205251,0.012285012,0.016877637,0.013157895,0.057971014,0.027504912,0.033816425,0.024137931,0.053571429,0.07154213,0.056971514,0.029891304,0.020316027,0.054662379,0.034591195,0.041584158,0.035555556,0.035714286,0.02259887,0.018891688,0.027484144,0.247524752,0.046413502,0.042372881,0.074728261,0.056603774,0.041984733,0.024390244,0.051359517,0.067073171,0.041516245,0.02020202,0.023217247,0.017171717,0.037453184,0.033557047,0.031128405,0.030100334,0.034146341,0.117563739,0.04622871,0.046376812,0.029824561,0.045009785,0.027210884,0.060606061,0.026415094,0.099326599,0.023638232,0.032380952,0.102306921,0.08419244,0.024523161,0.027194067,0.027149321,0.030063291,0.034482759,0.025510204,0.112484549,0.021929825,0.17287234,0.034883721,0.033112583,0.01529052,0.021621622,0.019685039,0.02685624,0.038461538,0.019280206,0.036630037,0.056530214,0.054814815,0,0.036121673,0.028375734,0.07254623,0.07027027,0.052341598,0.04137931,0.053724054,0.018003273,0.057623049,0.045936396,0.371638142
2020-02-18,0.048252912,0.03,0.016643551,0.061643836,0.024154589,0.109034268,0.03006012,0.043564356,0.019916143,0.078994614,0.046099291,0.046065259,0.035714286,0.065217391,0.041176471,0,0.140388769,0.050808314,0.05372807,0.042329361,0.026343519,0.026845638,0.03909465,0,0.112478032,0.039755352,0.053435115,0.029069767,0.196396396,0.054131054,0.018248175,0.022167488,0.021782178,0.056939502,0.080717489,0.056291391,0.025522042,0.094458438,0.044444444,0.030042918,0.03856383,0.254189944,0.02020202,0.064356436,0.044520548,0.067901235,0.066153846,0.098591549,0.076294278,0.029345372,0.073891626,0.037037037,0.013916501,0.039911308,0.054205607,0.016885553,0.065217391,0.048421053,0.140425532,0.049562682,0.021834061,0.079945799,0.27593361,0.17260788,0.040268456,0.057453416,0.089285714,0.034545455,0.037162162,0.040677966,0.061099796,0.04494382,0.034482759,0.114228457,0.054054054,0.017326733,0.043175487,0.053984576,0.035502959,0.042372881,0.072597137,0.023608769,0.036745407,0.064885496,0.038819876,0.044012282,0.090729783,0.058467742,0.048986486,0.037735849,0.043037975,0.02764977,0.027463651,0.048672566,0.035087719,0.195209581,0.077586207,0.081346424,0.028409091,0.040677966,0.021406728,0.028532609,0.033530572,0.024,0.033492823,0.029449424,0.025547445,0.032024793,0.05,0,0.02901354,0.043478261,0.063926941,0.026578073,0.053370787,0.047297297,0.052763819,0.026446281,0.146835443,0.048951049,0.391198044
2020-02-19,0.044827586,0.034912718,0.022253129,0.055172414,0.035121951,0.064417178,0.034623218,0.054711246,0.023255814,0.059674503,0.060714286,0.026666667,0.069767442,0.050420168,0.026627219,0,0.02742616,0.113636364,0.078175896,0.034155446,0.042643923,0.029612756,0.044025157,0.391133005,0.26744186,0.070422535,0.042889391,0.059171598,0.337931034,0.095522388,0.029090909,0.040490798,0.025440313,0.051157125,0.049065421,0.051369863,0.030588235,0.059453032,0.040201005,0.025862069,0.01217862,0.261306533,0.036734694,0.058415842,0.044827586,0.103789127,0.072213501,0.084084084,0.260744986,0.045351474,0.066884176,0.034482759,0.035433071,0.090497738,0.103448276,0.035514019,0.031847134,0.067538126,0.122488038,0.066465257,0.026200873,0.041208791,0.333944954,0.267857143,0.03490991,0.048387097,0.053872054,0.06728972,0.046979866,0.04475043,0.064128257,0.041984733,0.048951049,0.04296875,0.030927835,0.01980198,0.047142857,0.044887781,0.042553191,0.040139616,0.042016807,0.027633851,0.04076087,0.052208835,0.062200957,0.080967403,0.085877863,0.085987261,0.052901024,0.033240997,0.069230769,0.04245283,0.050314465,0.025345622,0.037539103,0.109953704,0.043103448,0.057720058,0.034383954,0.051903114,0.021341463,0.036161335,0.025303644,0.035087719,0.02681388,0.035064935,0.062271062,0.049433574,0.048600884,0,0.05950096,0.0562249,0.046153846,0.057205721,0.050847458,0.051282051,0.100257069,0.043973941,0.156164384,0.054770318,0.447432763
2020-02-20,0.037234043,0.03307888,0.028011204,0.070967742,0.031527094,0.091733871,0.018556701,0.041401274,0.065520945,0.039711191,0.054945055,0.041015625,0.077669903,0.045325779,0.029761905,0,0.035789474,0.166306695,0.056666667,0.035587189,0.0472103,0.033259424,0.040598291,0.216216216,0.217753121,0.051908397,0.041666667,0.034,0.247718383,0.104956268,0.018382353,0.032019704,0.021653543,0.03985056,0.042352941,0.024475524,0.040909091,0.055424528,0.045801527,0.106837607,0.037234043,0.159744409,0.03877551,0.067201605,0.035335689,0.170608108,0.034257749,0.039184953,0.105128205,0.032110092,0.044701987,0.031446541,0.037848606,0.071895425,0.296360485,0.049335863,0.044529262,0.038135593,0.14,0.058641975,0.03930131,0.042176871,0.270042194,0.201977401,0.049605411,0.036392405,0.032590051,0.067518248,0.059800664,0.035958904,0.040776699,0.062745098,0.065517241,0.024,0.049122807,0.027027027,0.055325035,0.032418953,0.064705882,0.060822898,0.066878981,0.059440559,0.027173913,0.038314176,0.035598706,0.044375645,0.064285714,0.186862967,0.046875,0.031073446,0.08935611,0.047169811,0.03257329,0.021176471,0.059748428,0.090712743,0.041493776,0.089153046,0.017391304,0.043010753,0.024464832,0.036723164,0.049029622,0.028526149,0.016,0.162337662,0.052264808,0.037076271,0.026033691,0,0.054205607,0.041338583,0.054012346,0.065934066,0.031791908,0.094117647,0.075294118,0.318181818,0.074812968,0.043399638,0.525672372
2020-02-21,0.020295203,0.044270833,0.03021978,0.084690554,0.033742331,0.05156724,0.027083333,0.062023939,0.036307054,0.05204461,0.035971223,0.045634921,0.083056478,0.042857143,0.035767511,0.176,0.037280702,0.098425197,0.061151079,0.042994947,0.048351648,0.051454139,0.035087719,0.112944162,0.286821705,0.077654517,0.047018349,0.032786885,0.187898089,0.184135977,0.060606061,0.055023923,0.026,0.041343669,0.04379562,0.064285714,0.04245283,0.072864322,0.041884817,0.052631579,0.035470668,0.175660161,0.044715447,0.058201058,0.036363636,0.064516129,0.046153846,0.051324503,0.073654391,0.035714286,0.071428571,0.038834951,0.030612245,0.094218415,0.168918919,0.049632353,0.0390625,0.047109208,0.115942029,0.121163166,0.040178571,0.037142857,0.202393906,0.129166667,0.048235294,0.045150502,0.094736842,0.06728972,0.030612245,0.043859649,0.050295858,0.057692308,0.039285714,0.028747433,0.067375887,0.054590571,0.034732272,0.0675,0.129213483,0.04088586,0.104880582,0.02962963,0.039548023,0.032,0.063545151,0.04379562,0.067272727,0.135048232,0.03649635,0.040114613,0.115,0.02970297,0.06372549,0.067599068,0.049107143,0.046315789,0.045833333,0.099125364,0.032069971,0.1,0.039877301,0.029455081,0.044605809,0.0546875,0.037096774,0.064367816,0.060283688,0.097430407,0.036392405,0,0.064814815,0.183673469,0.082148499,0.073743017,0.048048048,0.152941176,0.098136646,0.296969697,0.075159236,0.040366972,0.552567237
2020-02-24,0.042750929,0.042440318,0.038408779,0.141868512,0.089026915,0.042574257,0.044680851,0.072222222,0.040641711,0.07797271,0.0609319,0.058943089,0.162939297,0.064516129,0.053651267,0.165912519,0.126410835,0.049335863,0.052948255,0.051980068,0.057239057,0.095454545,0.060674157,0.09596662,0.271582734,0.054908486,0.077555817,0.058823529,0.261958998,0.299019608,0.09352518,0.092154421,0.190621814,0.079589217,0.092039801,0.08,0.072727273,0.128676471,0.088,0.062240664,0.059888579,0.190384615,0.072805139,0.056666667,0.068592058,0.067692308,0.055655296,0.069306931,0.160818713,0.047619048,0.06227758,0.055374593,0.04893617,0.10430839,0.299625468,0.046692607,0.076612903,0.103070175,0.130879346,0.113333333,0.080555556,0.058139535,0.302816901,0.237099024,0.047146402,0.098662207,0.299835255,0.060665362,0.097643098,0.069395018,0.083333333,0.048,0.061068702,0.077868852,0.079422383,0.07106599,0.059270517,0.074666667,0.228723404,0.049295775,0.065165877,0.046992481,0.086834734,0.072,0.085454545,0.072589382,0.133208255,0.088888889,0.072727273,0.04610951,0.10990502,0.054187192,0.054908486,0.058252427,0.06744186,0.071428571,0.042918455,0.0624,0.047619048,0.072463768,0.062893082,0.060740741,0.060509554,0.096247961,0.069651741,0.066909976,0.105660377,0.056892779,0.050552923,0,0.061185468,0.3,0.072847682,0.106263982,0.074850299,0.143776824,0.086898396,0.285046729,0.077028886,0.072992701,0.853300733
2020-02-25,0.03125,0.027472527,0.023943662,0.071186441,0.071991001,0.029296875,0.051339286,0.092548077,0.028792913,0.060483871,0.107692308,0.073593074,0.0651341,0.059561129,0.025477707,0.062903226,0.043478261,0.119544592,0.051442911,0.086247672,0.069711538,0.042253521,0.0486618,0.212307692,0.283333333,0.039215686,0.056410256,0.099557522,0.184022825,0.209876543,0.0390625,0.094444444,0.247706422,0.083443709,0.087078652,0.089494163,0.049673203,0.148594378,0.087719298,0.031111111,0.066176471,0.13220339,0.090707965,0.063157895,0.096899225,0.078817734,0.069469835,0.098418278,0.087323944,0.053571429,0.074626866,0.059027778,0.079913607,0.069767442,0.155698234,0.057539683,0.047058824,0.121890547,0.167032967,0.06462585,0.095190381,0.067082683,0.141984733,0.110743802,0.069095477,0.084269663,0.315649867,0.16367713,0.084870849,0.051625239,0.052083333,0.033898305,0.049618321,0.046357616,0.06374502,0.056022409,0.106317411,0.125714286,0.114906832,0.036900369,0.062945368,0.054580897,0.081818182,0.072340426,0.160071942,0.045882353,0.064516129,0.054117647,0.081673307,0.039755352,0.097982709,0.055614973,0.075971731,0.043147208,0.087231353,0.054919908,0.108108108,0.055205047,0.049689441,0.086614173,0.037037037,0.047169811,0.052689352,0.052264808,0.058823529,0.05,0.153846154,0.084883721,0.070826307,0,0.06612411,0.233566434,0.125441696,0.087216249,0.092105263,0.165394402,0.057742782,0.207207207,0.196969697,0.085271318,0.902200489
2020-02-26,0.023483366,0.061827957,0.012569832,0.052980132,0.032894737,0.280392157,0.032258065,0.041019956,0.019736842,0.031434185,0.035460993,0.049382716,0.122222222,0.036585366,0.043818466,0.047543582,0.051111111,0.2323049,0.044364508,0.03926712,0.030805687,0.051162791,0.032482599,0.117910448,0.153846154,0.351612903,0.035308953,0.038543897,0.119444444,0.201814059,0.058823529,0.038167939,0.105072464,0.028205128,0.039267016,0.056390977,0.039948454,0.073493976,0.042253521,0.039130435,0.047277937,0.100126743,0.039915966,0.051860203,0.068965517,0.035825545,0.043478261,0.075601375,0.04398827,0.027363184,0.081374322,0.037931034,0.044680851,0.038374718,0.197654941,0.058939096,0.048245614,0.068396226,0.069767442,0.122033898,0.297674419,0.044117647,0.170337739,0.078559738,0.055424528,0.041666667,0.131513648,0.043956044,0.050583658,0.037453184,0.036534447,0.029166667,0.065384615,0.051111111,0.080586081,0.099462366,0.04379562,0.057377049,0.070336391,0.023853211,0.050233645,0.038461538,0.069069069,0.088235294,0.058730159,0.024110218,0.064049587,0.062790698,0.037807183,0.027439024,0.068965517,0.034871795,0.030100334,0.035087719,0.04245283,0.051310044,0.039823009,0.034321373,0.054878049,0.041044776,0.075907591,0.037267081,0.02869288,0.049319728,0.043478261,0.049032258,0.0546875,0.060267857,0.034920635,0,0.039215686,0.175942549,0.16557377,0.079069767,0.042296073,0.082125604,0.050583658,0.09688196,0.0625,0.041587902,0.965770171
2020-02-27,0.025242718,0.028720627,0.021276596,0.113013699,0.058448459,0.146666667,0.026726058,0.078767123,0.038335159,0.074509804,0.091575092,0.081932773,0.065217391,0.067484663,0.035369775,0.100813008,0.185950413,0.205084746,0.071782178,0.044762332,0.078638498,0.032941176,0.030952381,0.043859649,0.201349831,0.112385321,0.03164557,0.054621849,0.120689655,0.188053097,0.049618321,0.062745098,0.053231939,0.060052219,0.079575597,0.056818182,0.042606516,0.071515152,0.077956989,0.054298643,0.049365303,0.137800253,0.059917355,0.073770492,0.061818182,0.062600321,0.053448276,0.081300813,0.089020772,0.056234719,0.088803089,0.06440678,0.060215054,0.076744186,0.108280255,0.065764023,0.036516854,0.045454545,0.092972973,0.063311688,0.253012048,0.0625,0.153968254,0.103040541,0.074029126,0.080935252,0.130806846,0.068888889,0.053030303,0.075645756,0.071428571,0.049382716,0.055555556,0.065934066,0.063670412,0.051813472,0.09039548,0.074074074,0.116129032,0.044444444,0.086907449,0.031809145,0.066037736,0.11627907,0.075657895,0.041079812,0.05942623,0.072481572,0.064761905,0.054216867,0.058984911,0.042510121,0.061433447,0.044554455,0.065804935,0.055803571,0.057777778,0.068217054,0.056716418,0.052238806,0.044067797,0.035060976,0.054585153,0.077795786,0.041958042,0.056,0.083969466,0.081168831,0.047001621,0,0.080160321,0.191150442,0.115942029,0.114155251,0.050793651,0.093301435,0.074454429,0.079569892,0.075931232,0.051470588,0.997555012
2020-02-28,0.030332681,0.034300792,0.036312849,0.052805281,0.044692737,0.111445783,0.033707865,0.06235012,0.045758929,0.057884232,0.070038911,0.055555556,0.125954198,0.079113924,0.061120543,0.069373942,0.171497585,0.087686567,0.060526316,0.057140376,0.059479554,0.104651163,0.055555556,0.055639098,0.161082474,0.089108911,0.089473684,0.063318777,0.154411765,0.107798165,0.053435115,0.056680162,0.064870259,0.071428571,0.06779661,0.069767442,0.038216561,0.06257379,0.093023256,0.075700935,0.052478134,0.105614973,0.07554672,0.06122449,0.056390977,0.07,0.098920863,0.087033748,0.108196721,0.067357513,0.055670103,0.101754386,0.061983471,0.053398058,0.087837838,0.064327485,0.076271186,0.083135392,0.081632653,0.076923077,0.1875,0.064829822,0.183745583,0.090252708,0.056504599,0.098646035,0.144303797,0.104408353,0.078125,0.086206897,0.074279379,0.05982906,0.055776892,0.078947368,0.054263566,0.102631579,0.058371736,0.075,0.076433121,0.104364326,0.078144078,0.118609407,0.086378738,0.09375,0.063573883,0.066026411,0.159183673,0.089189189,0.079303675,0.074303406,0.072992701,0.056603774,0.076785714,0.086633663,0.071969697,0.065701559,0.077272727,0.080808081,0.068249258,0.068,0.072413793,0.079744817,0.075231481,0.073089701,0.045454545,0.068115942,0.138075314,0.098623853,0.05033557,0,0.087774295,0.117252931,0.092948718,0.075995175,0.077419355,0.081424936,0.075067024,0.269674711,0.062874251,0.048076923,0.872860636
2020-03-02,0.028,0.043478261,0.034682081,0.045307443,0.048611111,0.090775988,0.044186047,0.092364532,0.029103609,0.05106383,0.053941909,0.068432671,0.112903226,0.049833887,0.050086356,0.052536232,0.090140845,0.076335878,0.075697211,0.064654638,0.051413882,0.028915663,0.038560411,0.087301587,0.08596713,0.047244094,0.111111111,0.046296296,0.10755814,0.08490566,0.184,0.042796006,0.037755102,0.098693759,0.073863636,0.043824701,0.212903226,0.1359447,0.045592705,0.142857143,0.028189911,0.06147541,0.036170213,0.079220779,0.059055118,0.08390411,0.086345382,0.107526882,0.078549849,0.098901099,0.061099796,0.057692308,0.049676026,0.062656642,0.075342466,0.107355865,0.03313253,0.058536585,0.069817401,0.078899083,0.085106383,0.046391753,0.148089172,0.047445255,0.173333333,0.055214724,0.130378096,0.083123426,0.048582996,0.041666667,0.033898305,0.050458716,0.040160643,0.067331671,0.0625,0.074712644,0.093650794,0.047477745,0.050505051,0.035416667,0.081632653,0.24952741,0.092783505,0.068493151,0.064981949,0.07840617,0.092342342,0.066492829,0.046121593,0.046979866,0.076149425,0.032402235,0.060836502,0.030534351,0.05913272,0.132875143,0.043902439,0.102310231,0.047468354,0.066115702,0.047794118,0.1,0.064903846,0.037769784,0.037769784,0.084821429,0.087301587,0.068010076,0.052539405,0.411764706,0.068539326,0.088480801,0.105802048,0.060240964,0.106382979,0.127659574,0.064971751,0.130965594,0.075268817,0.066,0.990220049
2020-03-03,0.027245207,0.037037037,0.018678161,0.04516129,0.062921348,0.251107829,0.029953917,0.047058824,0.03699422,0.053830228,0.035714286,0.063492063,0.037453184,0.06,0.06,0.130208333,0.040106952,0.076512456,0.047263682,0.054745212,0.052096569,0.036057692,0.030534351,0.077727952,0.362416107,0.041666667,0.048969072,0.04137931,0.101088647,0.057356608,0.022641509,0.06741573,0.01525941,0.140957447,0.048780488,0.054263566,0.050887574,0.058968059,0.06006006,0.047826087,0.030746706,0.257261411,0.066390041,0.06090134,0.058823529,0.061157025,0.041198502,0.063122924,0.05775076,0.026385224,0.069097889,0.041044776,0.042600897,0.039900249,0.121212121,0.029739777,0.028443114,0.066825776,0.268292683,0.04137931,0.183453237,0.024590164,0.101180438,0.152753108,0.069427527,0.169625247,0.062189055,0.081395349,0.054263566,0.054325956,0.051764706,0.044247788,0.050980392,0.064439141,0.047619048,0.047752809,0.167434716,0.057636888,0.062295082,0.052313883,0.071428571,0.092664093,0.052264808,0.072649573,0.061188811,0.051533742,0.084598698,0.057739558,0.042682927,0.04290429,0.050067659,0.05997819,0.056776557,0.032745592,0.036231884,0.071283096,0.053140097,0.057228916,0.199376947,0.068548387,0.025179856,0.032786885,0.068155112,0.046099291,0.032258065,0.063202247,0.149797571,0.055825243,0.057192374,0.122807018,0.050537634,0.040350877,0.075376884,0.080952381,0.262798635,0.063679245,0.048209366,0.09263658,0.090659341,0.070881226,0.941320293
2020-03-04,0.009054326,0.026385224,0.041134752,0.040372671,0.051648352,0.188118812,0.036697248,0.077658303,0.03990878,0.036437247,0.053278689,0.06772009,0.053231939,0.064189189,0.129508197,0.036521739,0.064690027,0.098859316,0.077319588,0.059288538,0.03625,0.023364486,0.03626943,0.058359621,0.229166667,0.069053708,0.038412292,0.027334852,0.064083458,0.055555556,0.018939394,0.058659218,0.022633745,0.040595399,0.036931818,0.024489796,0.029411765,0.048906049,0.040935673,0.110132159,0.025862069,0.1,0.028,0.069135802,0.046692607,0.055194805,0.042307692,0.066202091,0.165662651,0.036553525,0.112224449,0.055555556,0.06345733,0.132169576,0.098522167,0.03358209,0.035502959,0.054373522,0.095785441,0.097864769,0.299242424,0.07337884,0.044045677,0.042444822,0.060459492,0.114503817,0.040050063,0,0.0234375,0.059793814,0.041284404,0.049327354,0.030651341,0.064133017,0.055555556,0.025,0.136842105,0.04815864,0.071428571,0.04989605,0.055222089,0.096385542,0.089965398,0.050691244,0.051146384,0.031784841,0.093418259,0.109042553,0.06147541,0.036184211,0.060820368,0.036519871,0.037837838,0.025706941,0.068965517,0.124341412,0.047393365,0.047770701,0.080555556,0.060728745,0.021352313,0.042622951,0.0625,0.201694915,0.052539405,0.060773481,0.064,0.048926014,0.039930556,0.167608286,0.077094972,0.047202797,0.04950495,0.061459667,0.055214724,0.035,0.094444444,0.055424528,0.063732929,0.088180113,1
2020-03-05,0.018036072,0.016042781,0.019525802,0.075471698,0.036764706,0.091435185,0.045553145,0.032894737,0.01760176,0.031007752,0.031372549,0.027542373,0.072463768,0.03785489,0.026941363,0.052453469,0.024,0.040998217,0.036231884,0.038655796,0.030750308,0.093240093,0.034825871,0.041728763,0.234862385,0.054590571,0.092964824,0.020089286,0.099378882,0.058252427,0.093984962,0.043882979,0.072,0.038461538,0.019125683,0.024096386,0.074340528,0.09603073,0.025352113,0.032407407,0.038406828,0.111528822,0.068136273,0.046432616,0.026217228,0.068642746,0.02962963,0.029850746,0.099447514,0.067010309,0.044444444,0.024822695,0.032719836,0.057736721,0.052364865,0.05615942,0.037249284,0.050458716,0.052295918,0.026041667,0.297376093,0.02295082,0.063651591,0.096054889,0.052754982,0.0375,0.078328982,0,0.031007752,0.029411765,0.063901345,0.026086957,0.030651341,0.020089286,0.030769231,0.078947368,0.05514158,0.037940379,0.044303797,0.033596838,0.038374718,0.052529183,0.051446945,0.043478261,0.03539823,0.027479092,0.042084168,0.056097561,0.019379845,0.034920635,0.028493894,0.03014553,0.028368794,0.038265306,0.028402367,0.280834915,0.046082949,0.042424242,0.028901734,0.029850746,0.020979021,0.022292994,0.04510451,0.057142857,0.036842105,0.040103493,0.035294118,0.040369089,0.04040404,0.041818182,0.097560976,0.064236111,0.060747664,0.126550868,0.167173252,0.053012048,0.078296703,0.074209246,0.034433286,0.050259965,0.968215159
